{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130018626945175, 'apogeeAltitude': 800.0505732166873, 'apogeeX': 1.012302690751081, 'apogeeY': 1.0094296189053116, 'impactTime': 46.5128232988329, 'impactX': 290.53070902694856, 'impactY': -102.99022537065368, 'impactVelocity': -17.738031891251136, 'initialStaticMargin': 2.9243203789361902, 'outOfRailStaticMargin': 2.9243203789361902, 'finalStaticMargin': 2.924320378943833, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 19.751491449727876, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4022994993041142, 'drogueInflatedVelocity': 18.17650463545513}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124993351024741, 'apogeeAltitude': 800.0505482968663, 'apogeeX': 1.011800799489289, 'apogeeY': 1.0089303438958726, 'impactTime': 46.58587196886423, 'impactX': 287.33475603984766, 'impactY': -105.425727144502, 'impactVelocity': -17.139976208930726, 'initialStaticMargin': 2.9390216247179843, 'outOfRailStaticMargin': 2.9390216247179843, 'finalStaticMargin': 2.93902162472518, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 24.61485366047437, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.3964274578126696, 'drogueInflatedVelocity': 24.61485366047437}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10122123328113551, 'apogeeAltitude': 800.0505177660605, 'apogeeX': 1.0114937579940777, 'apogeeY': 1.008540892164727, 'impactTime': 43.96638674412198, 'impactX': 273.0245229471388, 'impactY': -90.56699923068312, 'impactVelocity': -17.81863409421985, 'initialStaticMargin': 2.2360872177587825, 'outOfRailStaticMargin': 2.2360872177587825, 'finalStaticMargin': 2.2360872177652817, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 29.676970545803055, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.1199008839070044, 'drogueInflatedVelocity': 29.676970545803055}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10132698203359337, 'apogeeAltitude': 800.0505906341946, 'apogeeX': 1.0125844470433225, 'apogeeY': 1.0097681024297496, 'impactTime': 38.439468023412026, 'impactX': 252.6370704402663, 'impactY': -54.00785678584305, 'impactVelocity': -21.658909888650914, 'initialStaticMargin': 3.249893206240223, 'outOfRailStaticMargin': 3.249893206240223, 'finalStaticMargin': 3.249893206246791, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 23.25124003182916, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.9962970995131235, 'drogueInflatedVelocity': 21.921607586379984}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10123134420847207, 'apogeeAltitude': 800.0505299769025, 'apogeeX': 1.0116095274037071, 'apogeeY': 1.0087169283764443, 'impactTime': 43.30970401898014, 'impactX': 266.60378779439895, 'impactY': -81.01066212720232, 'impactVelocity': -17.23200125251048, 'initialStaticMargin': 2.502169191820662, 'outOfRailStaticMargin': 2.502169191820662, 'finalStaticMargin': 2.5021691918274684, 'numberOfEvents': 1, 'executionTime': 0.203125, 'maxVelocity': 39.382247366676154, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.240306378516314, 'drogueInflatedVelocity': 39.382247366676154}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124591397726775, 'apogeeAltitude': 800.0505498076604, 'apogeeX': 1.0117708455600802, 'apogeeY': 1.0089424902065518, 'impactTime': 49.64983420985455, 'impactX': 304.29058778374775, 'impactY': -121.6432320744356, 'impactVelocity': -16.397299039773525, 'initialStaticMargin': 3.142989524774831, 'outOfRailStaticMargin': 3.142989524774831, 'finalStaticMargin': 3.14298952478188, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 19.19345283699792, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.5699602895086944, 'drogueInflatedVelocity': 19.19345283699792}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10133744607966319, 'apogeeAltitude': 800.0505944650426, 'apogeeX': 1.0126938738279134, 'apogeeY': 1.0098971967841999, 'impactTime': 40.833983183299836, 'impactX': 261.7179110550398, 'impactY': -70.98458427817023, 'impactVelocity': -19.921499965825305, 'initialStaticMargin': 3.25391253864299, 'outOfRailStaticMargin': 3.25391253864299, 'finalStaticMargin': 3.2539125386500007, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 24.25155259613679, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.337543220474122, 'drogueInflatedVelocity': 24.25155259613679}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10130433326114834, 'apogeeAltitude': 800.0505812927524, 'apogeeX': 1.012354263937085, 'apogeeY': 1.0095227352026408, 'impactTime': 43.723902244851026, 'impactX': 277.5050285762118, 'impactY': -86.29079230648706, 'impactVelocity': -18.945471871181873, 'initialStaticMargin': 3.2562010317040206, 'outOfRailStaticMargin': 3.2562010317040206, 'finalStaticMargin': 3.256201031711569, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 20.81422738655381, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.5420319613501583, 'drogueInflatedVelocity': 19.016128158063232}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10127951038919353, 'apogeeAltitude': 800.0505616438086, 'apogeeX': 1.012090231104819, 'apogeeY': 1.0091937244116587, 'impactTime': 48.976465303757436, 'impactX': 303.0393121409638, 'impactY': -116.39206902318263, 'impactVelocity': -16.91339607502462, 'initialStaticMargin': 2.8194488507808186, 'outOfRailStaticMargin': 2.8194488507808186, 'finalStaticMargin': 2.8194488507874316, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 19.03354747886292, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.0837409123441297, 'drogueInflatedVelocity': 16.46090007242769}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10138214639934098, 'apogeeAltitude': 800.0506258038943, 'apogeeX': 1.0131643323698438, 'apogeeY': 1.0104640894167438, 'impactTime': 44.275856443178384, 'impactX': 276.1714562089181, 'impactY': -88.41699418876773, 'impactVelocity': -17.868345240556753, 'initialStaticMargin': 3.9870947210098744, 'outOfRailStaticMargin': 3.9870947210098744, 'finalStaticMargin': 3.9870947210178205, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 28.104322217833936, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.828880181674137, 'drogueInflatedVelocity': 28.104322217833936}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10137377770839262, 'apogeeAltitude': 800.0506213954495, 'apogeeX': 1.0130595647066067, 'apogeeY': 1.0102726778765776, 'impactTime': 45.64968934213848, 'impactX': 283.3028287657393, 'impactY': -98.41043652494099, 'impactVelocity': -17.514846320121936, 'initialStaticMargin': 3.66033457546048, 'outOfRailStaticMargin': 3.66033457546048, 'finalStaticMargin': 3.6603345754674823, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 25.0043639757507, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.4363971835064127, 'drogueInflatedVelocity': 25.0043639757507}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131596714374698, 'apogeeAltitude': 800.0505836662253, 'apogeeX': 1.0124568790636963, 'apogeeY': 1.0095689357879016, 'impactTime': 41.73986124835962, 'impactX': 265.25438783040386, 'impactY': -77.06622957034614, 'impactVelocity': -19.34375057582458, 'initialStaticMargin': 2.9829192581797646, 'outOfRailStaticMargin': 2.9829192581797646, 'finalStaticMargin': 2.982919258186961, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 25.059690343215788, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.461457574257107, 'drogueInflatedVelocity': 25.059690343215788}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1013790160934271, 'apogeeAltitude': 800.050622259045, 'apogeeX': 1.0131104470026382, 'apogeeY': 1.0103173903767972, 'impactTime': 48.052985511935056, 'impactX': 295.69652892826537, 'impactY': -112.82465044962665, 'impactVelocity': -16.80638339746518, 'initialStaticMargin': 3.663224359016584, 'outOfRailStaticMargin': 3.663224359016584, 'finalStaticMargin': 3.663224359023672, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 21.610969412286185, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.948317971094533, 'drogueInflatedVelocity': 21.610969412286185}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10125316131995908, 'apogeeAltitude': 800.0505444027378, 'apogeeX': 1.0118328867346278, 'apogeeY': 1.0089616271715254, 'impactTime': 42.75419769850561, 'impactX': 277.67613824024266, 'impactY': -73.29054399504459, 'impactVelocity': -20.161159950374696, 'initialStaticMargin': 2.723776961623559, 'outOfRailStaticMargin': 2.723776961623559, 'finalStaticMargin': 2.7237769616307372, 'numberOfEvents': 1, 'executionTime': 0.125, 'maxVelocity': 21.896012169151984, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.6422783129855894, 'drogueInflatedVelocity': 14.723850537010497}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10132548148700173, 'apogeeAltitude': 800.0505823816936, 'apogeeX': 1.0125577226728482, 'apogeeY': 1.0096931839805277, 'impactTime': 43.67093047710927, 'impactX': 277.8415372864772, 'impactY': -85.33758241841247, 'impactVelocity': -19.067367718224833, 'initialStaticMargin': 2.782920208966733, 'outOfRailStaticMargin': 2.782920208966733, 'finalStaticMargin': 2.782920208973499, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 20.922422285562945, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.401597680189469, 'drogueInflatedVelocity': 18.174477728643947}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10131774381116762, 'apogeeAltitude': 800.0505930122458, 'apogeeX': 1.0125014278101048, 'apogeeY': 1.0097235921721313, 'impactTime': 44.97210269538292, 'impactX': 279.8977955221497, 'impactY': -94.17684265102076, 'impactVelocity': -17.734060728050643, 'initialStaticMargin': 3.7034967232010088, 'outOfRailStaticMargin': 3.7034967232010088, 'finalStaticMargin': 3.7034967232087745, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 25.9069564178443, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.556801303515783, 'drogueInflatedVelocity': 25.9069564178443}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10134851417336356, 'apogeeAltitude': 800.0506042356058, 'apogeeX': 1.0128047713173456, 'apogeeY': 1.0100090001046076, 'impactTime': 44.46570632722935, 'impactX': 277.2819211788694, 'impactY': -91.52640609992577, 'impactVelocity': -17.90859157751779, 'initialStaticMargin': 3.4524476882818425, 'outOfRailStaticMargin': 3.4524476882818425, 'finalStaticMargin': 3.4524476882890007, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 26.442107709066367, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.6364419216555293, 'drogueInflatedVelocity': 26.442107709066367}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10137042608222338, 'apogeeAltitude': 800.0506153832168, 'apogeeX': 1.0130170813506496, 'apogeeY': 1.0101933237006047, 'impactTime': 42.8975777942837, 'impactX': 268.3114476447624, 'impactY': -79.00269557060872, 'impactVelocity': -18.118166442590347, 'initialStaticMargin': 3.357209214228427, 'outOfRailStaticMargin': 3.357209214228427, 'finalStaticMargin': 3.357209214235865, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 32.40957784630275, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.36230730534889, 'drogueInflatedVelocity': 32.40957784630275}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124580762545649, 'apogeeAltitude': 800.050544787629, 'apogeeX': 1.0117729119834906, 'apogeeY': 1.0089574082903692, 'impactTime': 44.89725105954919, 'impactX': 284.4079514317761, 'impactY': -91.51658554292597, 'impactVelocity': -18.636057576211932, 'initialStaticMargin': 3.033099363993177, 'outOfRailStaticMargin': 3.033099363993177, 'finalStaticMargin': 3.0330993640007367, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 20.54102330557974, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.1538182506755668, 'drogueInflatedVelocity': 16.832504847480134}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126748041190846, 'apogeeAltitude': 800.0505516487797, 'apogeeX': 1.011977058850555, 'apogeeY': 1.0091098285543996, 'impactTime': 42.80033114300648, 'impactX': 268.3039234194324, 'impactY': -82.23761967975103, 'impactVelocity': -18.401082761058596, 'initialStaticMargin': 2.691422061827334, 'outOfRailStaticMargin': 2.691422061827334, 'finalStaticMargin': 2.691422061834151, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 29.43411658982372, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.055042086088006, 'drogueInflatedVelocity': 29.43411658982372}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10135233697601036, 'apogeeAltitude': 800.0506103948799, 'apogeeX': 1.0128473348701008, 'apogeeY': 1.0100693972251102, 'impactTime': 46.512135971856395, 'impactX': 282.1340660952026, 'impactY': -96.6908227139328, 'impactVelocity': -16.069341137690806, 'initialStaticMargin': 3.6912582311193676, 'outOfRailStaticMargin': 3.6912582311193676, 'finalStaticMargin': 3.691258231127133, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 38.31047968934003, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 4.064762874411938, 'drogueInflatedVelocity': 38.31047968934003}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012636880563437, 'apogeeAltitude': 800.0505539418341, 'apogeeX': 1.0119431071066318, 'apogeeY': 1.0090922148292198, 'impactTime': 48.32129081997702, 'impactX': 295.78216349453925, 'impactY': -115.13618391926263, 'impactVelocity': -16.537327149234454, 'initialStaticMargin': 2.88882249414025, 'outOfRailStaticMargin': 2.88882249414025, 'finalStaticMargin': 2.8888224941472056, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 23.64862263298211, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.254958544654827, 'drogueInflatedVelocity': 23.64862263298211}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012594065320307, 'apogeeAltitude': 800.0505504725286, 'apogeeX': 1.0118880468848808, 'apogeeY': 1.0089868212554813, 'impactTime': 49.88796297478668, 'impactX': 305.969610174154, 'impactY': -122.78576300297051, 'impactVelocity': -16.39530626939114, 'initialStaticMargin': 2.6929663175580894, 'outOfRailStaticMargin': 2.6929663175580894, 'finalStaticMargin': 2.692966317564633, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 18.584147398462175, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.4027830285350575, 'drogueInflatedVelocity': 18.174547743295633}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.1012877951574024, 'apogeeAltitude': 800.0505700562785, 'apogeeX': 1.012187701510583, 'apogeeY': 1.0093513090848787, 'impactTime': 44.595414263057826, 'impactX': 279.7745429374013, 'impactY': -93.44526213311077, 'impactVelocity': -18.266552060101084, 'initialStaticMargin': 3.1452278030701533, 'outOfRailStaticMargin': 3.1452278030701533, 'finalStaticMargin': 3.1452278030776735, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 21.55432371816794, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.9415074143299658, 'drogueInflatedVelocity': 21.55432371816794}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10132251484152349, 'apogeeAltitude': 800.0505933226773, 'apogeeX': 1.0125385243774303, 'apogeeY': 1.0097170546581173, 'impactTime': 47.189970004324095, 'impactX': 289.5822367310662, 'impactY': -106.04253974980735, 'impactVelocity': -16.715554956270093, 'initialStaticMargin': 3.4192159610088884, 'outOfRailStaticMargin': 3.4192159610088884, 'finalStaticMargin': 3.419215961015525, 'numberOfEvents': 1, 'executionTime': 0.1875, 'maxVelocity': 27.22549965986415, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.738572632452905, 'drogueInflatedVelocity': 27.22549965986415}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10124928280791926, 'apogeeAltitude': 800.0505427485166, 'apogeeX': 1.0117751413959197, 'apogeeY': 1.0088259529707937, 'impactTime': 46.930463479625345, 'impactX': 292.0300196507443, 'impactY': -106.11958622510957, 'impactVelocity': -17.51065657137936, 'initialStaticMargin': 2.5191389801388273, 'outOfRailStaticMargin': 2.5191389801388273, 'finalStaticMargin': 2.519138980145966, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 19.553509977932553, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.480321675774798, 'drogueInflatedVelocity': 18.616816189594953}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10136198272583818, 'apogeeAltitude': 800.050612650622, 'apogeeX': 1.0129312801588914, 'apogeeY': 1.0101019139448604, 'impactTime': 50.658459534912254, 'impactX': 312.3173804497671, 'impactY': -124.98324974716994, 'impactVelocity': -16.490097484341828, 'initialStaticMargin': 3.4847107122978587, 'outOfRailStaticMargin': 3.4847107122978587, 'finalStaticMargin': 3.4847107123051475, 'numberOfEvents': 1, 'executionTime': 0.140625, 'maxVelocity': 18.67761206340697, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 0.7019641888645076, 'drogueInflatedVelocity': 14.909363857546484}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128916643788566, 'apogeeAltitude': 800.0505727686168, 'apogeeX': 1.0122148886917763, 'apogeeY': 1.0094338833275456, 'impactTime': 46.0000913232687, 'impactX': 288.47106917588076, 'impactY': -99.38721754875502, 'impactVelocity': -17.993014178353345, 'initialStaticMargin': 3.3914257576174576, 'outOfRailStaticMargin': 3.3914257576174576, 'finalStaticMargin': 3.391425757624563, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 19.974696354247914, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.3565222870497062, 'drogueInflatedVelocity': 17.939542141658812}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10126825873176273, 'apogeeAltitude': 800.0505544428818, 'apogeeX': 1.01197988004165, 'apogeeY': 1.0090922700036362, 'impactTime': 39.458600669400845, 'impactX': 257.23265607510126, 'impactY': -61.15553775912099, 'impactVelocity': -21.06928037088527, 'initialStaticMargin': 2.7998697054493404, 'outOfRailStaticMargin': 2.7998697054493404, 'finalStaticMargin': 2.799869705456604, 'numberOfEvents': 1, 'executionTime': 0.171875, 'maxVelocity': 22.719212787441833, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 1.8968742003812373, 'drogueInflatedVelocity': 21.24432503178564}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10128382531595023, 'apogeeAltitude': 800.0505733110358, 'apogeeX': 1.0121464486169311, 'apogeeY': 1.0093036819566537, 'impactTime': 43.64030487814476, 'impactX': 272.6319091385219, 'impactY': -85.10112347600978, 'impactVelocity': -18.03963984570646, 'initialStaticMargin': 3.2968818350303053, 'outOfRailStaticMargin': 3.2968818350303053, 'finalStaticMargin': 3.2968818350370475, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 29.346732544520655, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 3.006083171163842, 'drogueInflatedVelocity': 29.346732544520655}
{'out_of_rail_time': 0.0, 'outOfRailVelocity': 0, 'apogeeTime': 0.10129814369608756, 'apogeeAltitude': 800.0505802309633, 'apogeeX': 1.0123230832709278, 'apogeeY': 1.0096177957303603, 'impactTime': 44.56381309035939, 'impactX': 277.7540513459791, 'impactY': -91.62965260011163, 'impactVelocity': -17.852804731688963, 'initialStaticMargin': 3.672420755658698, 'outOfRailStaticMargin': 3.672420755658698, 'finalStaticMargin': 3.6724207556666317, 'numberOfEvents': 1, 'executionTime': 0.15625, 'maxVelocity': 26.632365802542633, 'drogue_triggerTime': 0.10476190476190478, 'drogueInflatedTime': 2.65013075415829, 'drogueInflatedVelocity': 26.632365802542633}
